video_id,author,text,publishedAt
pRIplSVOfhE,@noorkazi123,Very true,11/09/25 04:10
pRIplSVOfhE,@gangadharnagarale4457,"I think she lives in Siria, expressing her experience",11/09/25 04:08
pRIplSVOfhE,@chandrakishtawal4595,"Not very long ago, we all were humans, with no bounds on our thinking and imagination. Today we are either a hindu or  anti-hindu. Every creative person feels jammed up in a very very narrow space.",11/09/25 04:03
pRIplSVOfhE,@banijacob9420,May God bless you,11/09/25 04:02
pRIplSVOfhE,@KriSa-h6g,And look at the pseudo liberals supporting this nonsense by their names....and some of them go to every country to create issues in their  countries because of issues somewhere else...,11/09/25 03:56
pRIplSVOfhE,@KriSa-h6g,Pack her to bangladesh or pakistan....she is such a negative woman,11/09/25 03:54
pRIplSVOfhE,@TaeeshNENE,Overacting ke 100rs cut...,11/09/25 03:49
pRIplSVOfhE,@iamanonymous587,"""She is Yasin Malik’s associate in the Kashmir Hindu Pandit massacre, and now she is talking this nonsense. She is a terror sympathizer. Just google Arundhati Roy and Yasin Malik, and read about the history of the Kashmir Hindu genocide. Traitors like her survive on money from jihadi networks.""",11/09/25 03:42
pRIplSVOfhE,@darshandesai6061,She's been blah-blahing  for attention for ever.,11/09/25 03:14
pRIplSVOfhE,@gayathrirao6274,"In India muslims flourish? Which part of India? UP,. HARYANA  BIHAR yeh sab kahan ke states hein? Musalmanon ka ghar,. Shops,. Masjid kisko chode ho thum log? Sabko thodthe ho, Aaye din unn logon ko maarna, peetna, unn logon ko namaz na karne dena  yeh sab kya hein? Ithna hinsa unn logon par? Bhagwan se daro. Uski laati mein aawaz nahi hotha.",11/09/25 03:13
pRIplSVOfhE,@mudassarjehan381,Thanks ma'am for raising your voice against hindu extremists/terrorists. If they keep on doing things like that a time will come when we have lots of countries out of India,11/09/25 03:12
pRIplSVOfhE,@SuhelDholakia-y8m,"So dramatic, she is such a blatant liar.",11/09/25 03:03
pRIplSVOfhE,@arunangshukar4057,Don't know with how many men her and her supporters' mom had slept with ....,11/09/25 02:57
pRIplSVOfhE,@gayathrirao6274,So so very true Ma'am. It is scary. R we the once peace loving people of this country so helpless that we cannot fight or don't hv the will and courage  to fight against the current establishment? Violence and hatred has taken over  peace and non violence. Bangladesh and Nepal r the glaring examples of the power of the people to fight against injustice.,11/09/25 02:52
pRIplSVOfhE,@asheshdas1843,It is not that bad ..... though situation needs to improve.... this is also called bad mouthing,11/09/25 02:50
pRIplSVOfhE,@Zakirhussain-k5c,"HONEST  SPEECH  ,  GREAT",11/09/25 02:41
pRIplSVOfhE,@navneetkhare200,Modi ko nikalo..,11/09/25 02:23
pRIplSVOfhE,@oneworld2724,You are claiming living dangerously now by your imagination but the real indians life dangerously for almost 1000 years then to now and you blinded to that. Your mind said Hindus belief has less right to Islam and christian teachings.,11/09/25 02:07
pRIplSVOfhE,@vitivasi,When there is mass killing the other way round then you don't speak?,11/09/25 01:26
pRIplSVOfhE,@rajkothari7999,"Soooo dangerous!!!!!! More per capita deaths in US, and her favourite countries like Pakistan, Iran,Afghanistan,Bangladesh,……..She may want to seek refuge in one of her favorite countries. We surely dont want her to live in Fear.",11/09/25 01:23
pRIplSVOfhE,@ganeshgopalakrishnan9632,"A pathological liar.   A country taking a giant leap and progressing really fast is being put down by these people who typically breed on western bread crumbs.  I strongly feel Jesus died to atone persons of her kind, offering forgiveness and reconciliation with the Lord God.",11/09/25 01:08
pRIplSVOfhE,@NadD-q6q,"Oh yea... This lady has been saying this since 2014 ... 

I enjoy seeing her taking out all her frustrations... 😆😆😂😂🤣🤣",11/09/25 01:08
pRIplSVOfhE,@mansoorahmedShaikh-k3v,"You are the voice for those who cannot speak. Speaking out against evil powers demonstrates courage and true humanity, fighting for human rights.",11/09/25 00:46
pRIplSVOfhE,@bijuker,"Wow india bulldozing muslim neighbourhood ...
Pakistan will welcome her...she should shift base and will be safe and protected .",11/09/25 00:11
pRIplSVOfhE,@minibaiju1875,She is not speaking truth ..saying what media wants ..so playing victim card to get more readers .I am from same place and nothing what she says is happening .shame on you for lying,11/09/25 00:02
pRIplSVOfhE,@padmanabhann4735,Exaggerated imagination of the one sided author nowhere near reality.,10/09/25 21:48
pRIplSVOfhE,@salyjose8595,Just wish to have those days of 2014 and before.❤,10/09/25 21:32
pRIplSVOfhE,@anshnanda5870,Propaganda leftist,10/09/25 21:21
pRIplSVOfhE,@strazer5728,"This is the direct handiwork and ongoing brutal legacy of ModEvil and BJP 
He is copying the Zionist 🇮🇱playbook against the Muslims of India 🇮🇳",10/09/25 21:11
pRIplSVOfhE,,She is anarchist paid by western interest to create chaos and riots in India.,10/09/25 21:00
pRIplSVOfhE,@sivasankaran8004,Please go and live in Rwanda which is literally heaven on earth. You'll really love it there.,10/09/25 20:49
pRIplSVOfhE,@rajeevsowale1706,"Agree India has its own problem, but she over exaggerared it. No country is perfect.",10/09/25 20:48
pRIplSVOfhE,@sridhars1833,My condolences. If Christianity or Islam has grown in India at the expense of Hinduism you would have been happy.,10/09/25 19:39
pRIplSVOfhE,@ritwikgupta3655,You got a message that is one sided. Sometimes you need to get information that does not suit your agenda and think with your head instead of your prejudiced heart.,10/09/25 18:39
pRIplSVOfhE,@rameshsrinivasan4654,Leave India,10/09/25 18:36
pRIplSVOfhE,@GXOHW,In that case why your living in hindustan without shame 😅,10/09/25 18:30
pRIplSVOfhE,@maryamsukaynah559,Terrible!,10/09/25 17:50
pRIplSVOfhE,@ds3578,"FOREIGN FUNDED AGENT

WAS SLEEPING WITH TERRORIST YASIN MALIK IN ORDER TO BREAK OF KASHMIR FROM INDIA AND BECOME THE FIRST LADY OF THE NEW COUNTRY 🐖🐖🐖

UNFORTUNATELY FOR HER DREAMS CAME CRASHING DOWN 


HER BOYFRIEND 1MARRIIED A PAKISTANI JIHADI AND KASHMIR REMAINED WITH INDIA 🐖🐖🐖",10/09/25 16:49
pRIplSVOfhE,@JhumurDatta-n6f,Really? Ok UK awaits you. Poor soul may she finds some shelter in this terrible dangerous country which so safe so perfect once.,10/09/25 16:40
pRIplSVOfhE,@mjamal3675,Brave and honourable lady standing up for truth no matter what nationality or religion. ❤❤,10/09/25 16:18
pRIplSVOfhE,@vinitamathur7971,Left propaganda at its funniest best… 😂,10/09/25 15:05
pRIplSVOfhE,@mohdansari3037,There are very few brave souls left in the world who have the courage to speak up against injustice.,10/09/25 14:47
pRIplSVOfhE,@deepudoc,"Welcome to pakistan mam.... we ll take very good cate of you, come home",10/09/25 14:21
pRIplSVOfhE,@praveen1620,I am sure half the news doesn't even come to light as Godi media who are pets of Modi never cover such news.,10/09/25 14:11
pRIplSVOfhE,@kiedraana5625,"Please share the joint, so that I may feel how you feel... Ram Ram 🙏 🕉️",10/09/25 14:08
pRIplSVOfhE,@rocky49able,"RW scoundrels will say 'please shut up, and u will be safe.'",10/09/25 13:16
pRIplSVOfhE,@ramachandranr8060,Get out of the country asap. Good riddance. Stop creating stories about hindu muslim riots,10/09/25 13:08
pRIplSVOfhE,@sabihamasarrat2764,Absolutely correct,10/09/25 12:59
pRIplSVOfhE,@user-qu9ug5ww9o,"When you go against majority of Indians and you support a well established  and a well taken care of minority  group for money then this is what you deserve. 
Just imagine how Hindus are treated in a Muslim country. But do you speak against it.",10/09/25 12:40
pRIplSVOfhE,@globalcitizenn,"2014 was a soft coup (IAC was a colour revolution by propaganda) and now that India has been basically sold to Israel & Modi regime uses all the Zionist playbook, can you put two & two together",10/09/25 12:39
pRIplSVOfhE,@sunandaroychoudhury9855,"What a liar ..
Mass killing of muslim in India? and we the people of India don't know it?",10/09/25 11:23
pRIplSVOfhE,@unnikrishnana5589,You are disliked due to your acts and disgraceful remarks about india across the globe just because the government does not endorse your leftist agenda.   You are just a paid pimp by the left liberals and jihadist to destabilize india with your one sided narrative and hindu hatred.  Nothing much just another racist in intellectual clothing,10/09/25 11:16
pRIplSVOfhE,@laymanthinker2080,"She is talking about Afghanistan or Pakistan …just change the Hindu word with Muslim 
Wokes making idiotic statements",10/09/25 11:14
pRIplSVOfhE,@ifIwillu,Get out,10/09/25 11:13
pRIplSVOfhE,@sunandaroychoudhury9855,"All are acting. She makes friendship with terrorists but thinks she will not be criticized. That's foolishness.  If it is hard for her to live in India, why doesn't she go to America?",10/09/25 11:09
pRIplSVOfhE,@pritigandhi1853,She is an anti India voice from the beginning.. why does she chose to stay here if life is so bad for her.,10/09/25 10:59
pRIplSVOfhE,@govindbhatabhyankar8530,This is a paid propaganda. Dont trust this argument.,10/09/25 10:52
pRIplSVOfhE,@Applycommonsense,"Because you keep spilling  poison against India , anti India . Just get out",10/09/25 10:42
pRIplSVOfhE,@rizwanaali6687,"So sorry to hear what you saying .. you are sunshine to so many , your bravery , so articulate and the courage to speak up against oppressors and for the truth is remarkable . May you get the strength to continue your excellent work for humanity .. we need more people like you",10/09/25 10:15
pRIplSVOfhE,@fizaakashif4720,our India was a country having  different culture different religion languages and tastes living in harmony and peace with each other.,10/09/25 10:05
pRIplSVOfhE,@nn_1983,whoever listens to this please for godsake use your own critical thinking skills and dissect what she says. she drops “mass killing” casually.,10/09/25 10:03
pRIplSVOfhE,@Sanatansister5623,She's such a freakin liar,10/09/25 09:59
pRIplSVOfhE,@namitalal7044,Muslims are living happily in india than Pakistan. People like her bring the divide and warm up to foreign powers. Good you don't live here any  more.,10/09/25 09:44
pRIplSVOfhE,@AnilPandey-dq2vf,"She🐖 is soo beautiful lady every man stil dreams 🐖❤ 🐖❤, one of manys favorite. Dreaming for her aura smell, can't resist. Welcomeee🫏 🐖 🐷 🐽 ❤🕉❤🕉❤",10/09/25 09:40
pRIplSVOfhE,@surendrakulkarni8581,She is DEFINATELY high.,10/09/25 09:25
pRIplSVOfhE,@nazneenabbas9119,"Yes I have the same fear, what she is saying is 100%true.",10/09/25 09:22
pRIplSVOfhE,@Hethiraj,she wants full conversion and  country  to become a vassal state of rome.  speaks nonsense in nice language,10/09/25 09:05
pRIplSVOfhE,@amajitsingh2802,She is a liar and anti-hindu,10/09/25 09:00
pRIplSVOfhE,@sebastianxavier1127,"She will be remembered for always seeing and talking of only one side of the story. Actually these one-sided, half-blind people are the danger of our country!!!!",10/09/25 08:54
pRIplSVOfhE,@sunsun2089,"All bullshit.
If she can't live in this peaceful country, she free to go elsewhere.",10/09/25 08:07
pRIplSVOfhE,@vijayanair4727,What is she talking about! What a liar. I lived in india all my life. All over india. Nothing like what she says happens here,10/09/25 07:59
pRIplSVOfhE,@keyakaranjai4402,What lies she is spreading 😢,10/09/25 07:28
pRIplSVOfhE,@muralikrishna5450,Mass killings..?..nonsense .,10/09/25 07:25
pRIplSVOfhE,@characterandlifeskills,BS,10/09/25 06:55
pRIplSVOfhE,@Kamalsunilkumar421,Living in third  grade citizen in foreign country not seem to be dangerous to her  with lots of cases against her in india related with meeting or association  with Kashmiri or pro pakistani leaders ..if there is a mass genocides in india why not  filed case in international criminal court against india.,10/09/25 06:37
pRIplSVOfhE,@smitabanerjee7730,"Yes ma'am, you are in a much dangerous situation than the Hindus of Malda and Murshidabad, the young girls  living in border districts who are picked up by Rohingyas and Bangladeshis , r*p*d and ki**ed. You know what is more dangerous? DENIAL.  STOP SPREADING SOROS PROPAGANDA. Just because Congress gave you an award, it doesn't validate your fake narratives.",10/09/25 06:27
pRIplSVOfhE,@sasikumarnair6543,"Stop badmouthing yr own country. U sound like a bloody pampered women. India is such a peaceful country. N westerners are moving to India.
U are not a Tree...why dont u just move away to America.",10/09/25 06:23
pRIplSVOfhE,@pradeepbhagat3419,"What kind of propganda she and your channel running, Me and my parents, forefathers have been living in India, there is no fear. Every where there is law and order situations but this is not what she is describing. It is better for her that she leaves India and rather it is better for India she doesn’t reside here. Then she should worry about country of her choice not India. And shame on this channel who further her propaganda.",10/09/25 06:15
pRIplSVOfhE,@daxapatel4967,"Not sure where she lives but I have traveled to India frequently to different parts. I saw all kinds of minorities living their daily life in peace. 

India in general is a large country. Something happens to someone everyday. That everyday occurrence applies to Hindus as well as other minorities. 

She gets recognized and awarded by foreign establishment and she is simply advancing their agendas.

She needs to support her claim on mass killings. You know when they used to happen on a daily basis in some part of India or other? Before the current Government. 

The bulldozing she is referring to is illegal living quarters that people have built that have travelled into India illegally. 

She is one of those who seeks attention and Validation by seemingly talking in favor of Muslims and other minorities as a Hindu. “Oh look how Great I am”.

The fact that she has been living in India and still alive after all these years of advertising India in bad light for so long…..is proof in itself that India is indeed safe. 

There are so many opposers of the current Government spewing Venom on daily a basis and nothing has happened to them. They are just frustrated that their agenda isn’t working. 

India is finally progressing but sadly we have to deal with such bad characters as Roy.",10/09/25 06:06
pRIplSVOfhE,@saurabhmukh1,What's your hate your India and Indians? Hindu right wing are most tolerant and kind in the entire world. You are a product of this society and now turning against us?,10/09/25 05:58
pRIplSVOfhE,@roshanvmech,Privileged communist rant😂,10/09/25 05:56
pRIplSVOfhE,@mallikarjunpattanashetti45,Wah wah didi  wah didi u need 10 oscar for this dialogue 😂,10/09/25 05:50
pRIplSVOfhE,@Shivangi62025,Thank God we have social media to tell the world this lady is vicious and agenda driven poisonous lefty,10/09/25 05:32
pRIplSVOfhE,@yeetiupreti3588,Madam if Muslim were mass murdered in india won't u think there will be riots. Nothing is happening like that.Bulldozer are upon people who are criminal. She is such a liar liar lair..,10/09/25 05:29
pRIplSVOfhE,@selvieramachandran5094,Fakeness overload,10/09/25 05:26
pRIplSVOfhE,@ds3578,YES IT IS ALWAYS HINDU MEN BEING BEHEADED AND HINDU WOMEN BEING HACKED TO PIECES BY YOUR BOYFRIEND YASIN MALIKS COMMUNITY B***†,10/09/25 05:14
pRIplSVOfhE,@ds3578,It was not dangerous when you were sleeping with Yasin Malik the butcher of Kashmir 🐖🐖🐖,10/09/25 04:48
pRIplSVOfhE,@Ishaa679,Limbrandus....worse than terrorist...why u don't live Afganistan for woman rights??,10/09/25 04:29
pRIplSVOfhE,@jayeetaraychoudhary115,Muslims are doing v well in India..You r spreading lies about India….🇮🇳,10/09/25 04:11
pRIplSVOfhE,@universalhuman4417,Poor Acting - Siculars & Liberals will never learn.,10/09/25 04:04
pRIplSVOfhE,@arvindwalia2344,She’s quite unhinged. Needs to see a psychiatrist to help her with her phobia,10/09/25 04:02
pRIplSVOfhE,@tysongurung6085,Go to Pakistan,10/09/25 03:46
pRIplSVOfhE,@dogmadoggy,"Arundhuti, Don't live in India.
Better you live at Pakistan or any other muslim country to stay cool & peaceful situations.
India is very very bad nation.
Don't live in here.",10/09/25 03:11
pRIplSVOfhE,@gaurabbasu4192,Such a liar. Such a hypocrite. Such a performance.,10/09/25 03:00
pRIplSVOfhE,@annawagg66,Such lies! We were never like pak since 1947,10/09/25 02:51
pRIplSVOfhE,@Minac1234,"If you have forgotten about Direct action day, moral massacres, 1947 partition and many more",10/09/25 02:38
pRIplSVOfhE,@jyothivarun6363,"If it's dangerous for you, it means India is safe for common man. 👌",10/09/25 02:34
pRIplSVOfhE,@vsathianmenon,This  kind intellectual may go back to their promised land rather blabbering  here in SM absurd things!😮,10/09/25 02:00
pRIplSVOfhE,@Pyara_Suraj,My god!! Just leave then,10/09/25 01:22
pRIplSVOfhE,@TD-nn4fu,"Uff madam, you are sooo concerned!!",09/09/25 23:55
pRIplSVOfhE,@Maksudurrahman3639,"Traitor,  Islamist.  Witch of India",09/09/25 22:10
pRIplSVOfhE,@Anig_8484,Bloody liar! Which massacre? What date? What city?,09/09/25 21:52
pRIplSVOfhE,@viren1707,"CIA tout and she said India should leave Kashmir. Whenever, government tries to take any action against her. Her masters actively protect her from this",09/09/25 21:45
pRIplSVOfhE,@yashvasudev9245,Arundhati is a traitor 😂😂a big liar 😅,09/09/25 20:23
pRIplSVOfhE,@ManasJyotiSarma-f5m,What????? Are you in Gaza?,09/09/25 20:22
pRIplSVOfhE,@truthislight9460,She is a disgrace.,09/09/25 19:41
pRIplSVOfhE,@sanjeev-c7o,"Arundhati Should be Concerned with her own States ,Kerala which is Literate ,high income .where Muslim and Christian leave in harmony .Karnataka where 5 percent Muslim live in Harmony ,and in West Bengal ,were 20 percent Muslim have more freedom than majority Bengali and Non Bengaly of States .All other States Jammu and Kashmir ,where Kashmir has 99 Percent Muslim Population ,they don't Have Hindus 1 percent to trouble 99 % Muslim .why is she Concerned with UP Yogi ji Chief Minister ship, where Minority Muslim right to freedom ,has been kept in abeyance by   BJP government  ,any ways this are Hindi Speaking Cow Belt state ,with least education and economic Growth.that does not Build a image of India ,in outside World .but for Arundhati Roy Uttar Pradesh and Gujrat are role model States ,were Muslim are Lynched ,and they live in Constant fear that there Place of Worshiped will be destroyed by Hindu RSS and Bajrang Dal Mob",09/09/25 18:30
pRIplSVOfhE,@saurabhmuzumdar,Propaganda propaganda,09/09/25 18:18
pRIplSVOfhE,@NidzShah-ps6kr,"There was a muslims neighbourhood that got bulldozed in my city and I voted for it. That neighbourhood was full of squatters and illegal immigrants who occupy that space long enough, pump out a bunch of babies, which entitles their children to certain protective laws. That entire neighborhood has exploited this and created a legal quagmire that is unfair to people who bought homes with their hard earned money. A minority of Hindus, christians and Sikhs also live there and they weren't spared either, so this ""Islamophobia"" angle is not true. I don't mind muslims in my neighbourhood but they better occupy any space they take legally, is that too much to ask for? There should be no special treatment given to any community based on religion. It just so happens that muslims tend to ghettoize wherever they go.",09/09/25 18:18
pRIplSVOfhE,@MonicaCyrilPereira,I'm an indian .& Seriously worried about my country 😭. Democracy is dying.. almost dead 😢,09/09/25 18:11
pRIplSVOfhE,@motteepathfowdur4138,Stop crying and inventing stories! Get a proper psychiatric medical check up ! It will be of great help !,09/09/25 18:06
pRIplSVOfhE,@user_ar6332,"@Arundhati Roy: did you also read about the stone peltings on Ganesh chaturti processions in various parts of India by muslims?  did you not read about what happened in Murshidabad?  Have you not heard about the Kerala Files, Kashmir Files, Ajmir Files, Bengal Files etc.?",09/09/25 17:56
pRIplSVOfhE,@ashishmisra3950,"Liar and motivated propaganda monger!! 
Such a sorry person.",09/09/25 17:32
pRIplSVOfhE,@bharatiashok4000,"She feels unsafe,  so everyone feels unsafe. What a logic.. Selfish... If you can write good books doesn't mean you are accepted by everyone..
Why do you want to play with your words right wing .. left wing..   
This Hindu, Muslim Christians, we are all together only.. but can't you see what atrocities the Kashmiri pandits have gone through,  whats happening in Bengal, Banglasdesh.  if really you are an Indian,  you should not be biased.. .. 
Dangerous place.. for you
Tell us presently .. where is it safe ..which neighbouring country..
Only India is safe and will remain safe .. 
As we the common people will always remain loyal .. and always to bharat.. India.  BHARAT MATA KI JAI",09/09/25 17:20
pRIplSVOfhE,@openupyoureyes9230,Bravery comes in different shapes and forms,09/09/25 17:18
pRIplSVOfhE,@priyeshdesai9218,Inhe Bangladesh ya pakistan chale jana chahiye...real me Bharat me Islam khatre mein hai...😢,09/09/25 16:41
pRIplSVOfhE,@AdithiDevarajan,"Im interested to know more about the mass killing in her city, by the Hindu wing. If it were true, it is truly alarming. Some details and statistics will help in getting a perspective rather than stating something very general which could be misleading. As a renowned writer, she is an ambassador of her country and has the responsibility to paint the right realistic picture of the state of affairs rather than terrorising people.",09/09/25 16:30
pRIplSVOfhE,@at-fj4tn,This woman really deserves respect and appreciation for being this brave and upfront Masha Allah,09/09/25 16:10
pRIplSVOfhE,@chetangokhale8988,"अरुंधती , जेसी करनी वैसे भरनी",09/09/25 15:42
pRIplSVOfhE,@jimjissu,Is this happening only in India!!!,09/09/25 15:21
pRIplSVOfhE,@AlbinPeterChinnamma1991,🙌..,09/09/25 15:17
pRIplSVOfhE,@kishorekatechia3251,Nothing is coming apart. She has always been anti India anti Hindu. She can leave India whenever she wants.,09/09/25 15:16
pRIplSVOfhE,@ravinasta4256,"This woman behaves as if 100 people are waiting outside her house to beat her
Actually her earnings come from critizing the Hindus.
And she finds nothing wrong with the Muslims.
They are a pious community for her",09/09/25 15:11
pRIplSVOfhE,@pawanjaiswal7630,Chli jaa gaza ya pakistan shift ho ja jannat hai wah 😡😡😡😡,09/09/25 14:54
pRIplSVOfhE,@nuranichandra2177,Let me ask you a simple question. I am curious to know why you are sympathizing with the Muslims when you are an Hindu?,09/09/25 14:33
pRIplSVOfhE,@krishnanandheblekar7878,"Making these loose statements is very easy! Dont fall for it, This is a very scripted Left narrative on a full stomach, and well funded, for an audience who probably knows nothing about India ! So easy to get away with lies!
She is a good actress. 😂",09/09/25 13:49
pRIplSVOfhE,@tejaswiniravindra4307,What’s the situation?  I was in India recently and saw Muslims living quite happily. Some of theses folks are pushing foreign agendas,09/09/25 13:19
pRIplSVOfhE,@rhydhamxama780,Pahelgam attack? It didn't bother you?,09/09/25 13:13
pRIplSVOfhE,@shankarganeshk3367,Why all this fear mongering? You are fine,09/09/25 12:59
pRIplSVOfhE,@shivanipaiverma2230,"Please don't live in India. Africa would be a better place for a lying lady like you. Where are you seeing these imaginary riots, atrocities etc?",09/09/25 12:49
pRIplSVOfhE,@Coffee8388,Third class international pros,09/09/25 12:45
pRIplSVOfhE,@hemamin5747,Roy is a fiction writer and Hindu hater. Why does she not talk about the genocide of Hindus in Kashmir?  Hindus do not a country to call their own. Roy leave India and go Britainistan.,09/09/25 12:41
pRIplSVOfhE,@subbarayalunambinarayanan5164,"Writing Kashmir issue is against Indian sovereignity. Kashmir is integral part of India. Privilege given to Kashmir is temporary and that was removed by Indian government, approved by Supreme court of India.Indian policy Nuclear weapons is not use first. But India cooperative with all nations to eliminate nuclear weapons and should be used for energy. So with out knowing this Aruthathi roy, should not write articles in the guise of freedom of speech. Nothing dangerous to her life. Her books circulate more for her controversial articles and such interview like this. She must write to save sovereign of our country.",09/09/25 12:13
pRIplSVOfhE,@sumanlata-xi6ft,"She should go and live in bengalesh or Pakistan😂. Very safe for hindus there.😂 A hypocrite. Madam, go and visit muslim dominated area in India. See how hindus are getting targeted there. Go in bengal. She doesn't have courage to speak about hindus conditions in Bangladesh and Pakistan. In kashm😢 where thousands of hindus were killed",09/09/25 12:13
pRIplSVOfhE,@ravichanderyoganathan1295,"Spreading lies, lies for her needs, she can go and live in the country that she feels safe in.",09/09/25 12:13
pRIplSVOfhE,@ravialexander5639,Feeling so insecure leave Migrate.,09/09/25 12:10
pRIplSVOfhE,@shilpac2473,This is the power of building false narration...the woman associated with the most notorious terrorist,09/09/25 12:10
pRIplSVOfhE,@rajeshsharma4153,Jhooth bol rahi hai dhoort vampanthan,09/09/25 11:36
pRIplSVOfhE,@KrishnaDas-b8c1t,She has no problem with Yasin Malik. Who openly admitted murdering kashmiri pandits. Please stop.this Arundhati this is not the India we live in. This is hypocrisy and double standard at the highest level. If she can justify Yasin Malik whatever she say is not the overall portrayal of the country,09/09/25 11:28
pRIplSVOfhE,@N.N.NareshKumar,"I Am A Native Of Bangalore  ... The Influx Of People From Northern States , The Dense Unbearable Traffic & Population Explosion Is Driving Me Insane  ... I Feel Sick ...",09/09/25 11:10
pRIplSVOfhE,@PCNaz007,It takes guts to speak against the establishment.  Israelis have a strong hand in this but end times are near and those who forget that life in this world is forever? Then they need to awaken and realise their end will be harsh and painful.  The right-wing will regret 😢,09/09/25 11:05
pRIplSVOfhE,@subbarayalunambinarayanan5164,What Hindu right wing doing against her. Nothing dangerous for her. India is the best country for free speech and write. If says like this her books circulate More.,09/09/25 11:02
pRIplSVOfhE,@rajendrajoshi983,"Just like one Mr Khan said his Hindu wife was afraid in India. 

This is her drama. Anti-India activist.",09/09/25 10:44
pRIplSVOfhE,@jayasreepavani9037,Madam you go to some Islamic nation and start writing new lies,09/09/25 10:37
pRIplSVOfhE,@namratashukla8951,Traitor,09/09/25 10:29
pRIplSVOfhE,@GurmitBSingh,"+ 1947 WEDGING divide and rule/ establishment and shoe in the door WEDGING Churchill? Ref GURINDER CHADA FILM MAKER WHEN MAKING VICEROY MET PRESENT KING CHARLES TOLD HER ACTUALLY ESTABLISHMENT CREATED etc ???
So tools and co ,to some????? Result????",09/09/25 10:24
pRIplSVOfhE,@shankargopal4150,This is the outcome of existing in an echo chamber.,09/09/25 10:22
pRIplSVOfhE,@GurmitBSingh,"What do you think of A BILLION ADVERSE POOR HARDLY A DOLLAR+ almost suspected world bank REPORTS almost suspected;
It's the product of power transfer colonial BEAUROCRACY TODATE KURSEEEEEES/ chairs for some and wealth to west suspected???",09/09/25 10:20
pRIplSVOfhE,@Movie-Time5050,This  OLD  Lady  has  MENTAL  ILLNESS...  She  should be  in  JAIL  for  spreading  LIES,09/09/25 10:20
pRIplSVOfhE,@shaktishastry7206,You are only a spec of dirt,09/09/25 10:04
pRIplSVOfhE,@shaktishastry7206,If she is finding it difficult to live in  India  please leave Bharat and migrate to a country where you feel safe. Nobody has bothered about you please,09/09/25 10:02
pRIplSVOfhE,@madhusudhanbettagere8881,"Yes , she feels unhappy when hindus no more mute sheeps , killed or converted by fanatics. Her lecture only aimed at hindus. Her sorrow shows her ROOTS.",09/09/25 09:46
pRIplSVOfhE,@Reigen1717,Then how are you living in India and speaking trash,09/09/25 09:43
pRIplSVOfhE,@karanamsrinivas3136,It is better you go and live in pakisthan,09/09/25 09:05
pRIplSVOfhE,@kdrmakkah5510,Evil force is overpowering,09/09/25 08:34
pRIplSVOfhE,@jayasreepavani9037,"Arundhati dear, why are you saying these words? Who killed whom? Why are you projecting your own homeland like Hell. Why are you demoralising Indians? What are your true intensions? Who is funding you ISIS?",09/09/25 07:54
pRIplSVOfhE,@user-xe6md6jf5x,"Why don't you help yourself, and LIVE IN A BETTER SITUATION, migrate to a Muslim nation, there are a whopping fifty six of them",09/09/25 07:04
pRIplSVOfhE,@rizwanmallick4884,There is a dire need for another Aurangzeb to clean India of bad human beings!,09/09/25 06:58
pRIplSVOfhE,@fredashah6873,Noble and right-minded people all over the world are agonizing over the worsening global situation. Democracy has become extinct. Mighty forces of pure evil have taken control of the world. The future is too uncertain and threatening.,09/09/25 06:48
pRIplSVOfhE,@harism5589,"All voting process is fraud, people are mis-informed and vote wrong person, country is oppressed by millionaires, media under politicians' ownership, Rahul Gandhi is sincere leader, women are oppressed, religious minority are growing rapidly but they are also oppressed. New phenomenon is Upper cast are oppressed because they are pushed out from college admissions and government jobs by reservations for thousands of OBC casts. Whole country is controlled by local regional political parties. No co-operation with central command. Every party, different agenda. In short everything is chaos!! What Arundhati can contribute to this?",09/09/25 06:00
pRIplSVOfhE,@j.p5425,Performing😂 well,09/09/25 05:39
pRIplSVOfhE,@arnobmondal9823,'Bulldozing Muslim neighbourhoods'? 🤔,09/09/25 05:39
pRIplSVOfhE,@divyafila1153,God Forbid you are not like majority,09/09/25 05:22
pRIplSVOfhE,@rumadutta3449,As someone rightly said ‘love the country you live in or live in the country you love ‘ She is exaggerating the country present situation Doesn’t mean if she  got an award that she is entitled to such lies Ask the entire population in India if they are happy or not Only 20% will be unhappy and they are unhappy with every government,09/09/25 05:13
pRIplSVOfhE,@FitnessFogwithRakhee,Don’t listen to her .. traitor she is,09/09/25 05:09
pRIplSVOfhE,@nashidamanik5366,I hear you.,09/09/25 05:08
pRIplSVOfhE,@renuagrawal6768,Just pathetic,09/09/25 04:46
pRIplSVOfhE,@hemantsharma-yu7pv,So why don't get lost from India in a some islamic nation. 😅😅😅😅😅,09/09/25 04:44
pRIplSVOfhE,@nagappann7404,People in Kerala I talk to generally see through her. She has an agenda. Don't believe her. Afterall she has received accolades for her storytelling.,09/09/25 03:50
pRIplSVOfhE,@bhartiuser5131,"Madam ne India ko Gaza patti samajh liya hai
Sirf musalman hi khatre me nhi hain jo sarkar ka virodh karega khatre me hai lekin mass killing nhi ho rahi system ki maar mari jaa rahi hai",09/09/25 03:28
pRIplSVOfhE,@coatedtablet,One of the few indian with humanity. 90% hindus are crazy.,09/09/25 03:20
pRIplSVOfhE,@karveeranivasa9012,"Such an enlightened person is needed by our neighbouring countries who are soon witnessing the hues of anarchy. They need her advices please invite her Pakstan, Bungldes, Chin.",09/09/25 03:19
